16, 9.296900033950000e-01, -9.774221272349531e-03, 9.719752542785589e-03, -2.562146786525356e-02, 1.710270374559260e-03, 2.578247194828881e-03, -6.450523177986500e-03, 4.769171811416387e-02, 4.812584714703475e-02
17, 9.214000105860000e-01, -1.087086069705918e-02, 1.074824044492824e-02, -2.754184787450166e-02, 1.490840118657214e-03, 2.875874143523331e-03, -5.714753202987215e-03, 4.271577318043700e-02, 4.309625205699536e-02
18, 9.126999974250000e-01, -1.200973104171110e-02, 1.015102673243433e-02, -2.634345125934387e-02, 2.067592844628996e-03, 2.557445035076557e-03, -5.069488343121632e-03, 3.831194939980153e-02, 3.864580860650693e-02
19, 9.035800099370001e-01, -1.319055953446835e-02, 1.167134668200631e-02, -2.884937733122075e-02, 1.398654852560510e-03, 2.971159190549829e-03, -4.531510863738681e-03, 3.465820552552374e-02, 3.495312522164866e-02
20, 8.940600156780000e-01, -1.440916392228702e-02, 1.130471861807561e-02, -2.799221973177517e-02, 1.882143663358822e-03, 2.804588384040011e-03, -4.073856727849122e-03, 3.153872256591939e-02, 3.180068641696625e-02
21, 8.841500282290000e-01, -1.566269158090452e-02, 1.200627373072424e-02, -2.928596112517592e-02, 1.825652394875908e-03, 2.987044228877497e-03, -3.663309148048039e-03, 2.872282651619457e-02, 2.895544589849281e-02
22, 8.738499879840000e-01, -1.694956337677533e-02, 1.154292237998581e-02, -2.807302326768246e-02, 2.585681672146155e-03, 2.691064328797719e-03, -3.313857352909811e-03, 2.632720480070751e-02, 2.653490701779816e-02
23, 8.631799817090000e-01, -1.826569132102762e-02, 1.311442881809158e-02, -3.106309462832377e-02, 1.222533356129502e-03, 3.142363790336907e-03, -3.002084597816518e-03, 2.417641555959710e-02, 2.436206090691167e-02
24, 8.521599769590000e-01, -1.960709133914372e-02, 1.295800631336902e-02, -3.042482471422952e-02, 1.923737783515604e-03, 3.113226445132885e-03, -2.737946130363201e-03, 2.236776838675981e-02, 2.253469025895103e-02
25, 8.407700061800000e-01, -2.097463226217677e-02, 1.329227156425639e-02, -3.102921136722714e-02, 1.788176451568562e-03, 3.194225268872342e-03, -2.497879646468573e-03, 2.070145389813808e-02, 2.085158751026340e-02
26, 8.290500044819999e-01, -2.236196298315981e-02, 1.344977523714445e-02, -3.087333929648286e-02, 2.269632975291322e-03, 3.171176860413802e-03, -2.284981437210170e-03, 1.922402769604627e-02, 1.935933122577683e-02
27, 8.170099854470000e-01, -2.376642068849115e-02, 1.396704212950332e-02, -3.194559823868318e-02, 1.789397572091319e-03, 3.342792594130202e-03, -2.105036307121395e-03, 1.798439906384968e-02, 1.810716038332139e-02
28, 8.046399950980000e-01, -2.518763605296113e-02, 1.408477391390645e-02, -3.166641061821372e-02, 2.265177082319177e-03, 3.359526652297592e-03, -1.918350682236261e-03, 1.664664249768415e-02, 1.675679999121548e-02
29, 7.919700145720000e-01, -2.662062628442961e-02, 1.461480848078860e-02, -3.270493176195835e-02, 2.146682356529901e-03, 3.497659651870372e-03, -1.742362138235346e-03, 1.536898666458298e-02, 1.546742533141418e-02
30, 7.790099978450000e-01, -2.806276676215449e-02, 1.492005583341324e-02, -3.253707125394139e-02, 2.770183743505823e-03, 3.529756264240423e-03, -1.560813187585869e-03, 1.399865197492318e-02, 1.408538724677326e-02
31, 7.657799720760000e-01, -2.951033727360171e-02, 1.513458001744781e-02, -3.344710341073337e-02, 1.690938334738917e-03, 3.648160526650567e-03, -1.473858339254685e-03, 1.347208459774241e-02, 1.355245962343339e-02
32, 7.522799968720000e-01, -3.096181144522562e-02, 1.558559451659509e-02, -3.359142718314265e-02, 2.291635306093592e-03, 3.831772961876937e-03, -1.425026464413881e-03, 1.327595430901860e-02, 1.335221147221334e-02
33, 7.385200262070000e-01, -3.241453277608040e-02, 1.558484185308656e-02, -3.368276098847899e-02, 2.137115072756115e-03, 3.749826812095799e-03, -1.284255096385712e-03, 1.218022986117472e-02, 1.224774270575696e-02
34, 7.245299816130000e-01, -3.386376679305321e-02, 1.625314436287394e-02, -3.419654829909475e-02, 2.626935032241326e-03, 4.000148167732974e-03, -1.176519804916978e-03, 1.138451422540984e-02, 1.144514243529378e-02
35, 7.103199958800001e-01, -3.530689307158652e-02, 1.606269755896884e-02, -3.417046606745248e-02, 2.096812351446852e-03, 3.970630511904436e-03, -1.087179060920133e-03, 1.074022545510721e-02, 1.079510732152796e-02
36, 6.958900094030001e-01, -3.674225211597043e-02, 1.671039309494937e-02, -3.460337162856184e-02, 2.628701112376373e-03, 4.204339056849661e-03, -1.002232297185377e-03, 1.011553274611482e-02, 1.016505899727021e-02
37, 6.812700033190000e-01, -3.816515293304169e-02, 1.676559887094621e-02, -3.487057615484128e-02, 2.542010639284484e-03, 4.305320400531895e-03, -9.303216784620495e-04, 9.607353517426217e-03, 9.652290139315551e-03
38, 6.664699912070000e-01, -3.957289370556494e-02, 1.801898743520680e-02, -3.587310273353241e-02, 3.120429358596544e-03, 4.753715323175807e-03, -8.631492170729695e-04, 9.128251110197935e-03, 9.168967583585047e-03
39, 6.514999866490000e-01, -4.096270419333766e-02, 1.682780084145901e-02, -3.484851339168650e-02, 1.515412704177587e-03, 4.088054472276901e-03, -7.964936775672563e-04, 8.637536711146011e-03, 8.674181213060579e-03
40, 6.363800168040000e-01, -4.233084266562091e-02, 1.789876326261539e-02, -3.576278141011497e-02, 2.249357487807785e-03, 4.625869221423746e-03, -7.424788709228837e-04, 8.269119903918204e-03, 8.302385199086661e-03
41, 6.211299896240000e-01, -4.367359094194759e-02, 1.765686742811057e-02, -3.547789511711308e-02, 2.017827978670468e-03, 4.493898752529641e-03, -6.911376144607002e-04, 7.915385688492328e-03, 7.945500865392469e-03
42, 6.057599782940000e-01, -4.498807223669178e-02, 1.921390526625445e-02, -3.721803914250284e-02, 2.537347966323102e-03, 5.149585738844817e-03, -6.443388462716582e-04, 7.602334907906401e-03, 7.629590502651861e-03
43, 5.902799963950000e-01, -4.627132533375768e-02, 1.754695058978645e-02, -3.486204000967372e-02, 1.891986162040255e-03, 4.608635205744469e-03, -6.002199239949092e-04, 7.304943888518167e-03, 7.329559848080130e-03
44, 5.747100114820000e-01, -4.751950934859488e-02, 1.902507731003024e-02, -3.643994297434006e-02, 2.504899982879135e-03, 5.188541349621314e-03, -5.434211737951460e-04, 6.834164746595817e-03, 6.855733832048194e-03
45, 5.590599775310000e-01, -4.872955796694115e-02, 1.868503076817305e-02, -3.606479968730694e-02, 2.290202306761984e-03, 5.098607559750916e-03, -5.055783531129909e-04, 6.588130001753760e-03, 6.607498069454726e-03
46, 5.433599948880000e-01, -4.989683951066199e-02, 2.101093913945046e-02, -3.863852577095204e-02, 2.994261399003853e-03, 5.977573189193159e-03, -4.554612350702892e-04, 6.198722128163536e-03, 6.215431057530311e-03
47, 5.276100039480000e-01, -5.101897737545535e-02, 1.791773903199728e-02, -3.455809264729469e-02, 1.615856106622797e-03, 5.072810186879917e-03, -5.036995653112183e-04, 7.144247586036314e-03, 7.161979297288279e-03
48, 5.118399858470000e-01, -5.209138375948307e-02, 1.980766104654741e-02, -3.662533155015260e-02, 2.367409157853779e-03, 5.684184924920945e-03, -1.500881808429935e-04, 1.907465743660333e-03, 1.913216344574056e-03
49, 4.960500001910000e-01, -5.311153541819326e-02, 1.934494654677375e-02, -3.583702555388209e-02, 2.167687130562666e-03, 5.655818033083166e-03, -5.576419406894937e-05, 7.598336906068501e-04, 7.618351210626870e-04
50, 4.802699983120000e-01, -5.407492053959814e-02, 2.216377004878315e-02, -3.937100075051015e-02, 2.853513547801080e-03, 6.795388805717977e-03, -5.302388675585112e-04, 8.796551261007916e-03, 8.812512461435209e-03
51, 4.645099937920000e-01, -5.497835513414191e-02, 1.817601588972705e-02, -3.333498236313852e-02, 1.703144539170272e-03, 5.402531586329651e-03, -8.817351567139130e-04, 1.565872341303341e-02, 1.568352196309282e-02
52, 4.487800002100000e-01, -5.581859897363720e-02, 1.974477338419181e-02, -3.517892571338638e-02, 2.494695284065011e-03, 5.959125530158146e-03, -6.822876289045473e-04, 1.250686235630510e-02, 1.252539592865854e-02
53, 4.331099987030000e-01, -5.659141825851464e-02, 1.986298643978093e-02, -3.538032731081388e-02, 2.401185621553019e-03, 6.301572587922172e-03, 1.749906016390799e-04, -4.949608155116256e-03, -4.952355834422962e-03
54, 4.174999892710000e-01, -5.729416860686566e-02, 2.185224840278710e-02, -3.678660414086506e-02, 3.803107617554688e-03, 7.023314031559890e-03, 9.948871785880574e-04, -2.471682084664770e-02, -2.473675743569173e-02
55, 4.019699990750000e-01, -5.792324246601335e-02, 1.999928901094630e-02, -3.560866373835937e-02, 1.287777805809798e-03, 6.345393725482107e-03, 1.325328602520647e-03, -3.547316139317606e-02, -3.549789992517197e-02
56, 3.865399956700000e-01, -5.847520956655861e-02, 2.111238362817653e-02, -3.605053417720111e-02, 2.887883490912089e-03, 7.032600926231846e-03, 3.067938586930141e-04, -7.559992463887916e-03, -7.566014849148181e-03
57, 3.712300062180000e-01, -5.894684318665333e-02, 1.947377547768719e-02, -3.393419491746595e-02, 2.048598173700668e-03, 6.483212049169622e-03, -1.790554527818147e-03, 6.611695769231594e-02, 6.614115676491110e-02
58, 3.560400009160000e-01, -5.933561549045978e-02, 2.281225100320583e-02, -3.738757159332447e-02, 3.003212041458575e-03, 7.697906982219394e-03, -3.601764923765974e-03, 1.550790775596528e-01, 1.551208883345031e-01
59, 3.409900069240000e-01, -5.963847719943702e-02, 2.022896699301636e-02, -3.425386096174603e-02, 6.314607449214950e-04, 6.723273624003203e-03, -3.250735968074448e-03, 1.635171616366139e-01, 1.635489147366591e-01
60, 3.261100053790000e-01, -5.985254444802346e-02, 2.317244407692370e-02, -3.702984718364315e-02, 1.822714120565462e-03, 7.879043211307422e-03, -1.252677249690818e-03, 6.692205902874078e-02, 6.693198794463763e-02
61, 3.113999962810000e-01, -5.997565198183213e-02, 2.293371237496733e-02, -3.645564617733890e-02, 1.640482999930461e-03, 7.900274363624600e-03, -5.222779506892695e-05, -2.647391694941319e-02, -2.647328153837366e-02
62, 2.968699932100000e-01, -6.000550062925582e-02, 2.666629188397542e-02, -4.040318477262169e-02, 3.851989193393853e-03, 9.486160868761511e-03, -8.313501612962681e-05, -6.821609101774960e-02, -6.821614166824456e-02
63, 2.825500071050000e-01, -5.994005483718394e-02, 2.154214230295776e-02, -3.429886242948253e-02, 3.121508066868155e-04, 7.721381222103017e-03, -6.976672741163617e-04, -9.059940414991455e-02, -9.060208579198994e-02
64, 2.684499919410000e-01, -5.977765596976551e-02, 2.608108014018806e-02, -3.919019802588219e-02, 3.661409600430223e-03, 9.958425477789828e-03, -1.314620019998400e-03, -9.348538620400974e-02, -9.349457527592081e-02
65, 2.545700073240000e-01, -5.951657836311273e-02, 2.234293996123156e-02, -3.490244374210308e-02, 2.303490785199818e-03, 8.638404603172329e-03, -2.291138602849560e-03, -1.019920201047235e-01, -1.020177498337972e-01
66, 2.409400045870000e-01, -5.915585896897953e-02, 2.717727660915609e-02, -3.953333248651070e-02, 5.546573885364048e-03, 1.057410091333626e-02, -3.465224680894728e-03, -1.181947063419733e-01, -1.182454171028702e-01
67, 2.275699973110000e-01, -5.869456802648413e-02, 2.472769985923190e-02, -3.711631273377132e-02, 3.118529429903400e-03, 1.010370080202916e-02, -3.520467263112897e-03, -9.723668315705014e-02, -9.730009441063275e-02
68, 2.144699990750000e-01, -5.813197420944613e-02, 2.676187788697325e-02, -3.879257071188762e-02, 5.851249130919316e-03, 1.094107141303173e-02, -1.955946360462456e-03, -4.857210878249617e-02, -4.861026575061576e-02
69, 2.016600072380000e-01, -5.746811193675738e-02, 2.558136621269251e-02, -3.725906679118852e-02, 4.230304865070296e-03, 1.068669764134573e-02, 1.238571263024055e-03, 1.479474761420327e-02, 1.484103458854033e-02
70, 1.891400069000000e-01, -5.670228146432130e-02, 2.082469518648551e-02, -3.193086546324656e-02, 5.537186541805394e-03, 9.014345124320852e-03, 4.955434515310884e-03, 6.910762013401653e-02, 6.928395492071851e-02
71, 1.769299954180000e-01, -5.583513598033686e-02, 2.213556849014837e-02, -3.322843970867942e-02, 8.022952626713148e-04, 9.602632009260134e-03, 7.250567117849062e-03, 9.094890303022432e-02, 9.123688251180551e-02
72, 1.650400012730000e-01, -5.486709202536137e-02, 1.540030315768950e-02, -2.587850880495978e-02, 1.249124484988215e-03, 7.335536812676035e-03, 6.708817299710743e-03, 7.412245387113310e-02, 7.442494651116635e-02
73, 1.534900069240000e-01, -5.379977779145956e-02, 1.696459798641301e-02, -2.735477808706186e-02, -1.554015881005621e-04, 8.049225250420240e-03, 3.764188703382142e-03, 3.524192970096202e-02, 3.544108118492285e-02
74, 1.422899961470000e-01, -5.263443049277360e-02, 1.268576646217576e-02, -2.271510923139422e-02, 1.261449429830459e-03, 6.765148278904107e-03, 4.188629862336354e-04, -1.359109378436251e-04, -8.924056543415343e-05
75, 1.314399987460000e-01, -5.137133628795417e-02, 1.639611611954728e-02, -2.596777742714997e-02, -7.728231678877000e-04, 8.206667414490384e-03, -1.353715355334142e-03, -1.600852662080925e-02, -1.605411235037206e-02
76, 1.209499984980000e-01, -5.001187382363489e-02, 1.369034341452626e-02, -2.296808557627423e-02, 9.515187068236614e-04, 7.450858149203324e-03, -1.062671869435788e-03, -1.347129847992147e-02, -1.349124229082408e-02
77, 1.108499988910000e-01, -4.856066993422563e-02, 1.407603401214703e-02, -2.310140122373568e-02, -2.786914204352020e-04, 7.757684895952100e-03, 2.594316407250588e-04, -4.273932232928481e-03, -4.187205983646202e-03
78, 1.011300012470000e-01, -4.701715290498424e-02, 9.834011551505284e-03, -1.829215204832033e-02, 1.350805832842135e-03, 6.416661848037199e-03, 1.283735043661768e-03, 1.559525537632235e-03, 1.749457850726177e-03
79, 9.181000292300000e-02, -4.538527151431038e-02, 1.346132803423334e-02, -2.197392152488489e-02, -1.418169756190688e-03, 7.893112005889260e-03, 1.449951310661113e-03, 1.477670986870192e-03, 1.715348600603927e-03
80, 8.290000259900000e-02, -4.366791468532204e-02, 9.694345844602862e-03, -1.754432247536858e-02, 1.927295634967553e-05, 6.709324649317092e-03, 1.236964285966726e-03, -8.444010353344151e-04, -5.825830373653054e-04
81, 7.440000027400000e-02, -4.186607976498817e-02, 1.059441676689604e-02, -1.866320987954143e-02, -1.132538850076798e-03, 7.227600529931559e-03, 1.293203878623167e-03, -1.749982571520562e-03, -1.427722864261065e-03
82, 6.633000075800000e-02, -3.998513962421356e-02, 6.902456301844868e-03, -1.416367698796631e-02, -5.926883133296852e-05, 6.011998120616948e-03, 1.651461233081108e-03, -1.532338418831815e-03, -1.096426609475463e-03
83, 5.869000032500000e-02, -3.802635805630503e-02, 9.312888739620287e-03, -1.693798138002038e-02, -1.730043369756453e-03, 7.100542994143435e-03, 2.216899448943595e-03, -8.434792817021835e-04, -2.386791284381881e-04
84, 5.149000138000000e-02, -3.599337852580232e-02, 5.924071930265111e-03, -1.271347321540462e-02, -8.983525455309176e-04, 5.948312225956057e-03, 2.675753616296426e-03, -1.068145469482566e-03, -2.634675476404381e-04
85, 4.473999887700000e-02, -3.389028465845557e-02, 6.618209442426653e-03, -1.382216447047516e-02, -1.781609023688383e-03, 6.487495862825260e-03, 3.784527401961042e-03, 2.015250638224600e-04, 1.369730174261588e-03
86, 3.844000026600000e-02, -3.171811260404538e-02, 2.219449847553428e-03, -8.022821135155754e-03, -1.075020649874255e-03, 4.819597680702795e-03, 4.211984869793788e-03, -1.266463626629235e-03, 2.474915078856517e-04
87, 3.260000050100000e-02, -2.948109446637338e-02, 6.410526999998319e-03, -1.363866249691522e-02, -2.032341841529817e-03, 6.750695630938167e-03, 4.267441165604933e-03, -4.078239349662968e-03, -2.180656335367156e-03
88, 2.723000012300000e-02, -2.718419978786347e-02, 2.794463223846875e-03, -8.778000426057656e-03, -1.611773103442068e-03, 5.407421542359498e-03, 7.224855347324543e-03, -2.018465154592383e-03, 1.143197314896666e-03
89, 2.232000045500000e-02, -2.482329437156798e-02, 3.402881974455960e-03, -1.008469516012971e-02, -2.356070312037736e-03, 5.644778612409996e-03, 1.053549750652145e-02, -7.678246828622705e-04, 4.112684083544342e-03
90, 1.789999939500000e-02, -2.241364555514381e-02, -3.318621357271526e-04, -4.964076185622608e-03, -2.897570897653000e-03, 4.365562254822510e-03, 1.254257250343991e-02, -3.656572012598119e-03, 3.156701380013786e-03
91, 1.394999958600000e-02, -1.994492353858276e-02, 2.310228930414846e-03, -9.051615670722865e-03, -2.321575823505062e-03, 5.420621674330719e-03, 1.293553392033346e-02, -1.058476432495950e-02, -1.562756443596539e-03
92, 1.049000024800000e-02, -1.742916196961543e-02, -9.041964953075912e-04, -4.702580694600290e-03, -3.364702672800282e-03, 4.450566923308082e-03, 1.657509750684382e-02, -1.388402175088999e-02, -6.245013777899075e-04
93, 7.519999985000000e-03, -1.486756313872443e-02, 4.143278234858402e-06, -6.563593881324280e-03, -3.061017503659724e-03, 4.656573049055838e-03, 1.445897047438315e-02, -2.388110873246137e-02, -7.377697747306735e-03
94, 5.040000193000000e-03, -1.226032473458219e-02, -3.288556396112881e-03, -1.937584729018713e-03, -5.413810793823065e-03, 3.776247424927551e-03, 1.478710159580967e-02, -2.927244676780975e-02, -7.681886924566827e-03
95, 3.049999941000000e-03, -9.605565346412577e-03, -6.550185335827778e-04, -6.412585706290351e-03, -2.649003908316565e-03, 4.513755304433592e-03, 5.134055761545556e-03, -3.561463003599506e-02, -1.513575062383598e-02
96, 1.560000004000000e-03, -6.917517506923035e-03, -1.627314446293495e-03, -4.460764037718171e-03, -3.909007425226414e-03, 3.950231178351585e-03, -2.095397518917158e-02, -4.728180882231202e-02, -3.874947788939118e-02
97, 5.600000150000000e-04, -4.173159738460802e-03, -1.955665567421775e-03, -5.362906877429080e-03, -5.460576088861718e-03, 4.398993031352548e-03, -2.755306235938160e-02, -2.064607642400222e-02, -3.198998692247790e-02
98, 5.999999800000000e-05, -1.375329724321098e-03, -3.458741644541844e-03, -5.244385151333575e-03, -4.407405105008116e-03, 3.131781889970628e-03, -2.203685492219303e-02, -1.284323173088283e-02, -2.354921793657185e-02
99, 0.000000000000000e+00, 0.000000000000000e+00, -1.653988711413892e-03, -4.106768879016858e-03, 5.286062167865694e-04, 4.008098756798259e-03, -4.999985163631270e-02, 4.084574358966577e-03, -4.999985163631270e-02
100, 5.999999800000000e-05, 1.375329724321098e-03, -5.266095135811453e-04, -6.667991731975608e-03, 2.807927498007435e-03, 2.694344909492965e-03, -7.271849717278808e-02, 3.943402861927188e-02, -7.731715791691425e-02
101, 5.600000150000000e-04, 4.173159738460802e-03, -1.558485288982838e-03, -7.220572027707527e-03, 5.044712045929863e-03, 3.625799509116903e-03, -7.452494191492305e-03, 3.813305270985572e-02, -1.715599980644055e-02
102, 1.560000004000000e-03, 6.917517506923035e-03, -4.689636805039073e-04, -5.641892616780409e-03, 2.453796182198881e-03, 4.455610880020463e-03, 1.385582046288452e-02, 4.547507385653314e-02, -6.352620842471934e-03
103, 3.049999941000000e-03, 9.605565346412577e-03, -6.605086386232255e-04, -7.168369056600074e-03, 5.017144730122178e-03, 4.582517587536662e-03, 1.680100499818685e-02, 4.123125366216850e-02, -8.425111720585136e-03
104, 5.040000193000000e-03, 1.226032473458219e-02, -2.568947037903614e-04, -6.111021702108555e-03, 5.138939613392418e-03, 4.441593149081001e-03, 3.094196686823408e-02, 2.296187264030378e-02, 8.715856344960402e-03
105, 7.519999985000000e-03, 1.486756313872443e-02, -4.200977839508551e-04, -5.293923835595246e-03, 5.662780708807116e-03, 4.325442641360379e-03, 2.588003073242918e-02, 1.369358504127797e-02, 7.873438369607811e-03
106, 1.049000024800000e-02, 1.742916196961543e-02, 4.850915959584601e-04, -5.416726425148493e-03, 5.411794066888220e-03, 4.278245144246736e-03, 2.421160747562006e-02, 3.388712156151583e-03, 1.234495495176458e-02
107, 1.394999958600000e-02, 1.994492353858276e-02, -1.504727882431895e-04, -4.180715930996472e-03, 6.113041622648183e-03, 4.142364195102340e-03, 1.866922959423689e-02, -5.514904954858849e-04, 1.087771326859944e-02
108, 1.789999939500000e-02, 2.241364555514381e-02, 4.764280971262169e-04, -4.187283473527646e-03, 5.953420134582509e-03, 4.128966392350575e-03, 1.753082255827094e-02, -8.659045614190616e-03, 1.630880420348012e-02
109, 2.232000045500000e-02, 2.482329437156798e-02, 3.631667159720098e-04, -3.316282907115674e-03, 5.893742614377283e-03, 4.027303909086156e-03, 2.059343204821956e-02, -2.327455490123436e-02, 3.009801113877257e-02
110, 2.723000012300000e-02, 2.718419978786347e-02, 2.389360313506995e-03, -4.956627233155435e-03, 5.084735222375812e-03, 4.426366893454878e-03, 1.289597645313778e-02, -1.241904915806394e-02, 1.663431884025778e-02
111, 3.260000050100000e-02, 2.948109446637338e-02, 6.974329009637674e-04, -2.137449946344415e-03, 5.466674976781671e-03, 3.913082398191953e-03, -1.742323000621275e-02, 5.913041602274128e-02, -6.134942268508178e-02
112, 3.844000026600000e-02, 3.171811260404538e-02, -7.528679426867628e-04, -5.983920343021665e-04, 7.101013939062044e-03, 3.195496483747369e-03, -4.386877043952742e-02, 1.329446628511967e-01, -1.399339956778991e-01
113, 4.473999887700000e-02, 3.389028465845557e-02, -5.254169980625713e-03, 4.162830129696247e-03, 9.432162838615962e-03, 1.515802873112122e-03, -1.848226976985882e-02, 5.955154053579331e-02, -6.234602949887103e-02
114, 5.149000138000000e-02, 3.599337852580232e-02, -2.815614764377014e-03, 1.839479922467827e-03, 8.993970645831951e-03, 2.091959340965051e-03, 6.560876918009949e-02, -2.248018650455825e-01, 2.341781128205826e-01
115, 5.869000032500000e-02, 3.802635805630503e-02, -7.539813268010427e-03, 7.873283995775431e-03, 9.329983633710836e-03, 4.119160090661369e-04, 1.467763657621894e-01, -5.460239546124269e-01, 5.654073326594853e-01
116, 6.633000075800000e-02, 3.998513962421356e-02, 1.425539808685559e-02, -1.234643256992404e-02, -2.024058183824547e-03, 8.113192751443638e-03, 1.555660905817958e-01, -6.262367889842692e-01, 6.452653707436867e-01
117, 7.440000027400000e-02, 4.186607976498817e-02, 1.352300089298630e-02, -9.967374735232282e-03, -5.185040389378079e-03, 8.059616763838005e-03, 8.705304237919718e-02, -3.735523737297027e-01, 3.835415750182234e-01
118, 8.290000259900000e-02, 4.366791468532204e-02, 2.157023886164826e-02, -1.827412470690860e-02, -7.102240043564417e-03, 1.068660823248233e-02, -2.281314260283951e-03, 2.821928457158373e-02, -2.811185853385434e-02
119, 9.181000292300000e-02, 4.538527151431038e-02, 1.033514232813510e-02, -5.078584682522268e-03, -6.606814045186583e-03, 7.256775706526414e-03, -5.786141844711994e-02, 3.246300782601562e-01, -3.297416661819876e-01
120, 1.011300012470000e-01, 4.701715290498424e-02, -3.498830921125508e-03, 8.054433320476027e-03, 1.765871605622312e-04, 2.113093110532201e-03, -6.850067923838324e-02, 4.140104950280317e-01, -4.196388244827848e-01
121, 1.108499988910000e-01, 4.856066993422563e-02, -1.062146964288089e-03, 6.075922902343994e-03, 2.106534196483979e-04, 2.437398057729501e-03, -5.512507320599318e-02, 3.658415546916296e-01, -3.699713424281374e-01
122, 1.209499984980000e-01, 5.001187382363489e-02, -1.602332178420472e-02, 2.066847381430440e-02, 5.385680278889487e-03, -3.154567247826278e-03, -3.935238207933591e-02, 2.898368831636188e-01, -2.924961275153273e-01
123, 1.314399987460000e-01, 5.137133628795417e-02, -3.612946821773755e-03, 9.792343016685265e-03, 1.256125902059207e-03, 8.198663468940894e-04, -2.874683147462839e-02, 2.362880875382286e-01, -2.380301596396211e-01
124, 1.422899961470000e-01, 5.263443049277360e-02, -1.587413898659670e-02, 2.190761758178817e-02, 4.538670388952878e-03, -3.650411150283367e-03, -2.168793155669990e-02, 1.992853598915870e-01, -2.004618523174274e-01
125, 1.534900069240000e-01, 5.379977779145956e-02, -1.096100635576479e-02, 1.775506991452773e-02, 4.019537656226757e-03, -2.269711522712549e-03, -1.597094287594750e-02, 1.647084675046789e-01, -1.654808546262597e-01
126, 1.650400012730000e-01, 5.486709202536137e-02, -2.472514727204097e-02, 3.148779501893636e-02, 6.251649344056229e-03, -7.128671416908572e-03, -1.139135808546756e-02, 1.329905703706184e-01, -1.334774532042697e-01
